names,category,weight
ubkhno,Ot,0.5
vaahim,Ot,0.5
nixqfv,Fy,0.5
solhaw,Fr,0.5
kkxgge,Fr,0.5
egfiww,Fr,0.5
jifzhz,Ot,0.5
dsspiq,Ot,0.5
iliycx,Ot,0.5
fhblkn,Fr,0.5
pepvra,Fy,0.5
dlgxki,Fy,0.5
wmqjao,Ot,0.5
hoflyk,Fr,0.5
ssvoqx,Ot,0.5
jegazo,Ot,0.5
khzneu,Ot,0.5
pwwttp,Fr,0.5
fbybld,Fr,0.5
eqgzhl,Fr,0.5
iylzrw,Ot,0.5
jrzrym,Ot,0.5
lrbsdf,Ot,0.5
ncuyww,St,1.0
snuhia,Fr,0.5
jgmpjf,Fy,0.5
owdlgc,Ot,0.5
excdmo,Fy,0.5
qtdgei,Ot,0.5
gdqqev,Fr,0.5
wfdxgk,Ot,0.5
eajlsi,Fy,0.5
wgowet,Ot,0.5
kdnuwf,Fy,0.5
zcbwnm,Fr,0.5
ipbptq,Fr,0.5
zyupap,Ot,0.5
obvfoc,Ot,0.5
laguub,Ot,0.5
oqekjh,Fr,0.5
ycfyxh,Ot,0.5
mfkere,Fr,0.5
vnobqw,Ot,0.5
oxuprg,Fr,0.5
znrpog,Ot,0.5
usjgjs,Fy,0.5
uobfjf,Ot,0.5
qvseyd,Ot,0.5
jiersd,Fr,0.5
nbnkoe,Ot,0.5
vmwrbn,Ot,0.5
ksmswa,Ot,0.5
jqldce,Sp,0.5
atcyhl,Ot,0.5
prfsrv,Ot,0.5
bknrpq,Ot,0.5
uvhore,Ot,0.5
rlsqoe,Ot,0.5
pqcoai,Ot,0.5
nlckre,St,1.0
ajmjem,Fy,0.5
hhszxu,Fy,0.5
mqwyzg,Ot,0.5
kbklko,Ot,0.5
mvrnxa,Fy,0.5
ihvreh,Ot,0.5
stssvq,Ot,0.5
bcpymw,Ot,0.5
eyautw,Ot,0.5
yllpwm,Ot,0.5
mwaecw,Fy,0.5
cfhtlv,Ot,0.5
rrbwdv,Ot,0.5
soodpy,Ot,0.5
zckibh,Ot,0.5
gthepp,Fr,0.5
awtatn,Fy,0.5
zzzgcs,Sp,0.5
totkod,Ot,0.5
wlhsga,Ot,0.5
zdyzdp,Fr,0.5
nlkjry,Fr,0.5
jpvexa,Ot,0.5
vhadzv,Fr,0.5
ahragy,Ot,0.5
xwgclm,Fy,0.5
iziqvn,Fr,0.5
dcqohh,Sp,0.5
hhfhyv,Fy,0.5
qtykop,Ot,0.5
ztdpms,Ot,0.5
erqcvv,Ot,0.5
utfsmv,Ot,0.5
gmwlqf,Fr,0.5
gvxaav,Ot,0.5
sbrpob,Fy,0.5
tfwyqd,Ot,0.5
ynqwuq,Fr,0.5
eeyrnp,Ot,0.5
nwtjdp,Ot,0.5
eejylc,Fy,0.5
szljzq,Fr,0.5
npxxkq,Fy,0.5
nueiha,Fy,0.5
ftxadg,Fr,0.5
zdsoju,Fr,0.5
ytnpsq,Fr,0.5
yfycpf,Ot,0.5
grxjon,Fy,0.5
ejlmlc,Ot,0.5
yjjqqz,St,1.0
zagecp,Ot,0.5
xuoozp,Ot,0.5
cfefyf,Ot,0.5
udrbjc,Ot,0.5
hnpyec,Fr,0.5
ptjcgs,Ot,0.5
tvixuu,Fy,0.5
blyfxv,Ot,0.5
npkxiu,Fr,0.5
buofmo,Ot,0.5
vuepcf,Ot,0.5
upmmor,Fr,0.5
hvbfiz,Fy,0.5
uknggk,Fr,0.5
wsfnig,Ot,0.5
jtllna,Fr,0.5
qiiecn,Ot,0.5
lgnmdy,Fr,0.5
yrljum,Ot,0.5
hrlizt,Ot,0.5
kohppc,Ot,0.5
xohrse,Ot,0.5
ufnofw,Fr,0.5
mihbdl,Ot,0.5
apihco,Ot,0.5
ifjgjr,Ot,0.5
xpoohz,Ot,0.5
morvti,Ot,0.5
oynaji,Ot,0.5
sjhhgu,Fy,0.5
euehsw,Ot,0.5
odozdh,Fr,0.5
kyylxs,Fr,0.5
waspya,Ot,0.5
isrpdv,Ot,0.5
tpggjy,Ot,0.5
ggpigw,Fr,0.5
tuifgs,Fy,0.5
ocnbxu,Fr,0.5
jxdvra,Ot,0.5
scdwue,Ot,0.5
omllhx,Ot,0.5
cxuuup,Fr,0.5
nqjfnf,Fy,0.5
zfasoi,Ot,0.5
ookmtm,Ot,0.5
mhosjj,Fr,0.5
soudtu,Fr,0.5
kjtjrb,Ot,0.5
qejxiu,Ot,0.5
kgrjon,Ot,0.5
bpmddo,St,1.0
geqema,Ot,0.5
aeojrt,Ot,0.5
mjzcre,Ot,0.5
smtaen,Fr,0.5
aggkfe,Ot,0.5
vjjcrx,Ot,0.5
fdkbii,Sp,0.5
vkmihs,Fy,0.5
gxbtyr,Ot,0.5
qkgevv,Ot,0.5
ocqxgp,Ot,0.5
nsdgxg,Ot,0.5
nqxowp,Ot,0.5
lobmde,Fr,0.5
yghkxc,Ot,0.5
yvyvnf,Sp,0.5
keotwl,Fr,0.5
rzljdy,Fy,0.5
vkmyde,Ot,0.5
ibkpci,Ot,0.5
xdgtvb,Ot,0.5
bzwszf,Fr,0.5
eispvn,Ot,0.5
fhpmjr,Fy,0.5
iegsbb,Fy,0.5
qziieb,Ot,0.5
arjxvy,Fr,0.5
hqyyld,Fy,0.5
swvfcs,Fr,0.5
wodkgl,Ot,0.5
sdjykk,Ot,0.5
evgaie,Fy,0.5
fnfawt,Ot,0.5
qjdcdy,Ot,0.5
vywwpd,Fy,0.5
mptjtb,Ot,0.5
uflfgt,Fr,0.5
appbdv,Fy,0.5
huhzkc,Ot,0.5
jrrmdb,Ot,0.5
bhgodn,Sp,0.5
qkxysh,St,1.0
ykgahs,Ot,0.5
qbgkvq,Ot,0.5
ceores,Ot,0.5
kcaqim,Ot,0.5
jdhxtz,Ot,0.5
vomrks,Ot,0.5
mvwrdi,Fr,0.5
lnbbkk,Fy,0.5
ohobjt,Fr,0.5
ermgqt,Fy,0.5
pqlcot,Fy,0.5
uksocn,Ot,0.5
lczygo,Ot,0.5
xfmran,Fr,0.5
watlfz,Fr,0.5
srvusd,Fr,0.5
iidnuq,Fy,0.5
azaxps,St,1.0
rwvxmk,Ot,0.5
hehkqc,Fr,0.5
lxmipa,Ot,0.5
yfpqur,Sp,0.5
lmuirg,Ot,0.5
bqkubx,Ot,0.5
vgclvg,Fr,0.5
kollhd,Fy,0.5
pybuqr,Fy,0.5
jrxhwm,Fy,0.5
lrspwp,Ot,0.5
skxfkh,St,1.0
zamkck,Fr,0.5
ewcezk,Fy,0.5
vcinmy,Ot,0.5
cupuwv,Ot,0.5
rpwmmi,Ot,0.5
btgpnv,Fy,0.5
aiupwu,Fr,0.5
ownkwi,Ot,0.5
cccjbr,Ot,0.5
igatvn,Ot,0.5
ghalbm,Fy,0.5
orazdf,Fr,0.5
sjjigx,Ot,0.5
eqfwha,Ot,0.5
elbzbh,Fy,0.5
dlqpsa,Fy,0.5
qntlee,Sp,0.5
xqrvxj,Fy,0.5
sjapbq,Ot,0.5
zstdsb,Fy,0.5
qruppb,Fr,0.5
djrbwk,Ot,0.5
nuvjaa,Ot,0.5
mswene,Fy,0.5
nijiuq,Ot,0.5
wyugbb,Ot,0.5
kbqfjs,Ot,0.5
lkvpvk,Fr,0.5
lgrwzl,Ot,0.5
uezgwq,Ot,0.5
ruprgr,Ot,0.5
fhdjlt,Fr,0.5
gyfgex,Ot,0.5
vpjzph,Ht,1.0
pshlsa,Fy,0.5
ewylke,Ot,0.5
crzgnr,Ot,0.5
hzmsew,Ot,0.5
ekqgpl,Ot,0.5
pvvnwv,Ot,0.5
qjyxyz,St,1.0
thcbvu,Ot,0.5
ktwevy,Fr,0.5
emreju,Fr,0.5
hdymnh,Ot,0.5
smscuu,Ot,0.5
vjhrwf,Fr,0.5
hqmdny,Fr,0.5
cqqamq,Ot,0.5
uxkxlk,Ot,0.5
dqqcuu,Ot,0.5
iqojsp,Fy,0.5
pmlyvu,Ot,0.5
dodpns,Ot,0.5
vxldej,Fr,0.5
zudcnj,St,1.0
jzqkhs,Sp,0.5
prmdyj,Ot,0.5
wwqitt,Ot,0.5
bffmzu,Ot,0.5
twxaks,Ot,0.5
njfhlb,Ot,0.5
nbqxmy,Ot,0.5
gkasga,Fr,0.5
xrbsos,Ot,0.5
emnxdl,Fr,0.5
lonasn,Fy,0.5
bvnnmv,Fr,0.5
gtxqjm,Ot,0.5
hekmdy,Ot,0.5
spnjja,Ot,0.5
zrsluj,Fr,0.5
isyzro,Ot,0.5
qmokug,St,1.0
jigzdo,Fr,0.5
hmuqvm,St,1.0
wgtozx,Fy,0.5
reieyr,Fr,0.5
zcehar,Ot,0.5
ezpczo,Fy,0.5
jtahee,Ot,0.5
dvyext,Fr,0.5
fntgqn,Ot,0.5
vzrdfz,Ot,0.5
kwyius,Fy,0.5
vtbpqx,Ot,0.5
vzfcfy,Fr,0.5
zzdjsi,Fy,0.5
kglorc,Ot,0.5
njlaza,Ot,0.5
jvoxgx,St,1.0
rfiahv,Ot,0.5
ncwubb,Ot,0.5
wykbgf,Fr,0.5
ebymtc,Fr,0.5
jabzav,Fr,0.5
rlwvbc,Ot,0.5
dowxbn,Ot,0.5
zxaxhc,Fy,0.5
nibspo,Ot,0.5
zchxby,Ot,0.5
yasrzv,Ot,0.5
hzvobt,Ot,0.5
bcbuvg,Ot,0.5
xmsrgz,St,1.0
vtpnjd,Fy,0.5
rvkaqu,St,1.0
goqpie,Fy,0.5
vulpxi,Ot,0.5
yoesca,Fy,0.5
oklaqx,Fr,0.5
dtaoyf,Ot,0.5
intutk,Ot,0.5
ygurxr,Ot,0.5
jdsgll,Fy,0.5
knrbgf,Ot,0.5
ydaujn,Fy,0.5
nhochu,Fy,0.5
trhymy,Fr,0.5
iztalf,Fr,0.5
nnyerx,Ot,0.5
ipztxa,Ot,0.5
kywnud,Ot,0.5
emqust,Ot,0.5
hqhhyk,Ot,0.5
sbisss,Ot,0.5
djzfem,Fr,0.5
umuchx,Ht,1.0
gsrrvj,Ot,0.5
acmijf,Fr,0.5
ncfxjo,Fr,0.5
kiurdu,Ot,0.5
yvsmsz,Ot,0.5
kulxjn,Fr,0.5
eitpda,Ot,0.5
wcqwqj,Fy,0.5
tlgehk,Fr,0.5
qxrsxa,Fr,0.5
lxkvth,Ot,0.5
vruajb,Ot,0.5
mkkjdy,Ot,0.5
zyhiuq,Ot,0.5
noewbs,Fr,0.5
yxbpxg,Fr,0.5
yklgif,Ot,0.5
gehgtl,Ot,0.5
oeyolm,Fy,0.5
wqqldi,Ot,0.5
mdzecu,Ot,0.5
ederlj,Fr,0.5
aeuhko,Ot,0.5
zytwfu,Fr,0.5
cyotqm,Ot,0.5
rljxzn,Ot,0.5
xfeter,Fy,0.5
gggqnp,Ot,0.5
xgvpij,Ot,0.5
apwtjc,Ot,0.5
ivvwem,Ot,0.5
hlenax,Fr,0.5
nuvvlc,Fr,0.5
gxvpyt,Fr,0.5
dvgspy,Ot,0.5
ucurna,Fr,0.5
ysiioj,Ot,0.5
qmjqnh,Fy,0.5
otcnyj,Fy,0.5
apatlz,Fy,0.5
nlkpno,Ot,0.5
fkszeq,Ot,0.5
oqjpxb,St,1.0
xhkhch,Ot,0.5
fxhdyc,Fr,0.5
pgnlcq,Ot,0.5
iiamkl,Ot,0.5
usnnxh,Fy,0.5
gokcyh,Fr,0.5
kmrivi,Ot,0.5
ldypvq,Fy,0.5
jlrexo,Ot,0.5
djgosj,Fy,0.5
qfrdyr,Fr,0.5
uaxtdy,Fy,0.5
snjrwh,Fy,0.5
ptuyds,Fr,0.5
kocpmv,Sp,0.5
oxjyrv,Fy,0.5
dzvsym,Fy,0.5
jaihbm,Ot,0.5
dszgfc,Ot,0.5
qimvps,Ot,0.5
vfutuc,Ot,0.5
shiwkr,Fy,0.5
kurgim,Ot,0.5
aalsds,Ot,0.5
gqbgpc,Ot,0.5
gbgkrp,Sp,0.5
fbdqef,Fr,0.5
aiyxix,Ot,0.5
uxhssr,Fr,0.5
koivve,Ot,0.5
rzipro,Ot,0.5
qyjonw,Fr,0.5
xgjauf,Ot,0.5
sphkng,Fy,0.5
llymjd,Ot,0.5
rdqgkh,Fr,0.5
cdjhkl,Ot,0.5
fwyzrz,Ot,0.5
lkceqf,Ot,0.5
hbekvt,Ot,0.5
ytxadq,Fy,0.5
muypui,Fy,0.5
ersxhi,Ot,0.5
rssfvh,Fy,0.5
ypkowv,Ot,0.5
gjpzdz,Ot,0.5
bsingb,Fy,0.5
junqao,Ot,0.5
iefrro,Ot,0.5
jruvxj,Ot,0.5
oxpifo,Fr,0.5
ptvird,Ot,0.5
flnfcw,Ot,0.5
ououfc,Ot,0.5
byfsmz,Fy,0.5
wkgaqh,Fr,0.5
kicnaq,Fr,0.5
anqgde,Ot,0.5
tjqsnt,Fr,0.5
qznwod,Ot,0.5
jyviyh,Ot,0.5
azcims,Ot,0.5
nyndge,Ot,0.5
auydvr,Ot,0.5
iydqyv,Fy,0.5
rqbkjv,Fr,0.5
jteere,Ot,0.5
ssrxmt,Fr,0.5
zgjfkn,Ot,0.5
yzftil,Ot,0.5
slmuar,Fy,0.5
tottea,Fr,0.5
yewrmr,Fr,0.5
rajsla,Fy,0.5
ufjipq,Ot,0.5
thpubi,Ot,0.5
sdzksa,Ot,0.5
yhneig,Ot,0.5
sqzadc,Fr,0.5
ljtjos,Ot,0.5
yhgnlq,Ot,0.5
chtvwa,Fy,0.5
xuzdkq,Ot,0.5
anjpgb,Ot,0.5
dprvtp,Ot,0.5
xiyvli,Ot,0.5
cvkcwr,Ot,0.5
uojagm,Fr,0.5
nsrwdv,Ot,0.5
matnig,Ot,0.5
bvyvvj,Ot,0.5
dryovp,Sp,0.5
jujjcs,Ot,0.5
wwzixj,Fr,0.5
kybepp,Ot,0.5
qhmwza,Fr,0.5
vdbjus,Ot,0.5
gxnfsk,Ot,0.5
lskbzm,Ot,0.5
vpsiuu,Ot,0.5
sfwvry,Ot,0.5
kcpwtn,Fy,0.5
bbvvld,Fr,0.5
kjzfig,Fr,0.5
pcvrbl,Ot,0.5
fjsfeb,Ot,0.5
mgmlyg,Ot,0.5
msbtve,Fr,0.5
jcmqvv,Fy,0.5
xnafkb,Ot,0.5
bowijf,Fr,0.5
jqzimh,Fy,0.5
lpdjqg,Fr,0.5
qhvgoy,Ot,0.5
naelec,Ot,0.5
iqzzjr,Ot,0.5
haxeyl,Fr,0.5
kugkrj,St,1.0
tfpadb,Fr,0.5
pzeezl,Ot,0.5
brtejf,Fr,0.5
weadmz,Ot,0.5
wsvvsu,Sp,0.5
bvxsxc,Fr,0.5
ebiwsp,Ot,0.5
bacuqf,Fr,0.5
vzszwq,Ot,0.5
pxrjve,Fy,0.5
oavmin,Ot,0.5
rkmcqy,Fr,0.5
sqhhgp,Ot,0.5
wcxsud,Ot,0.5
ephtnw,Ot,0.5
lkwzyl,Ot,0.5
evublq,Ot,0.5
brnjeh,Fr,0.5
bsllxw,Ot,0.5
nbnrcr,Fy,0.5
pqrbvc,Ot,0.5
pdxeyj,Sp,0.5
yqevdf,St,1.0
vqswfr,Ot,0.5
ktmuil,Fy,0.5
xowkts,Ot,0.5
rjogvt,Ot,0.5
xfdjsp,Ot,0.5
wcygar,Ot,0.5
ipmwox,Ot,0.5
ouybei,Ot,0.5
lzftnz,Fr,0.5
yqvcgz,Ot,0.5
pvwcut,Ot,0.5
nyuydw,Fy,0.5
suspus,Ot,0.5
qwfash,Ot,0.5
lzmrmd,Fr,0.5
gvskrq,Ot,0.5
zgjnvt,Ot,0.5
txvpfh,Ot,0.5
poacat,Ot,0.5
pzuacq,Fr,0.5
hsikre,Fy,0.5
snowmn,Ot,0.5
bmcjou,Ot,0.5
ohyzdy,Fr,0.5
scarfh,Ot,0.5
sbhtgl,Ot,0.5
jetgcf,Fr,0.5
pmdcoc,Fr,0.5
govier,Ot,0.5
fczyiu,Fr,0.5
jicrql,Ot,0.5
xjbyls,Sp,0.5
oorzys,Fy,0.5
bxvxee,Ot,0.5
hpqxgb,Ot,0.5
izwyfn,Ot,0.5
osqkdo,Ot,0.5
mxvqse,Fr,0.5
sajrsm,Fr,0.5
abrztu,Fr,0.5
uzguao,Fy,0.5
zvhflr,Ot,0.5
ivbjwt,Ot,0.5
azogkm,Fy,0.5
jbwykw,Sp,0.5
wqsvue,Ot,0.5
uqtgth,Fy,0.5
ouwlpi,Ot,0.5
ssbizb,Fy,0.5
dqoxju,Ot,0.5
rvhuud,Fr,0.5
bsmcet,Fr,0.5
lawqeo,Fr,0.5
yggiwr,Ot,0.5
rcxjgg,Fr,0.5
qnbfuy,St,1.0
smodki,Fr,0.5
fxucrc,Fy,0.5
bswfru,Ot,0.5
xxvdsa,Ot,0.5
egtdmk,Fy,0.5
nptsej,Sp,0.5
jzbrnw,Fr,0.5
sthlkf,Ot,0.5
acuuym,Ot,0.5
mfamwi,Ot,0.5
hanesb,Ot,0.5
srmwne,Ot,0.5
zzuufp,Fy,0.5
dtnqak,Ot,0.5
ghybpo,Fr,0.5
hkyxuy,Ot,0.5
lolkqz,Ot,0.5
hgdfvf,Ot,0.5
biowdi,Ot,0.5
votwcw,Ot,0.5
awjgez,Fr,0.5
wirtir,Fr,0.5
ddrwlr,Ot,0.5
omxnoz,Ot,0.5
unxubr,Ot,0.5
azzeds,Ot,0.5
yjczhd,Fy,0.5
ufrbzg,Fr,0.5
pnoeio,Fr,0.5
kzphop,Ot,0.5
zvfsvp,Fy,0.5
tpwlwl,Fr,0.5
wfidhc,Ot,0.5
eibnft,Ot,0.5
govyvd,Ot,0.5
sskyor,Fr,0.5
cmvmpz,Sp,0.5
zwvnnj,Fy,0.5
nxtgji,Ot,0.5
zuenfk,Ot,0.5
vespbm,Ot,0.5
uuvlcw,Ot,0.5
hmkfyx,Ot,0.5
jldpar,Fr,0.5
ofkvpn,Ot,0.5
ubqalv,Ot,0.5
lwcipz,Ot,0.5
rvcbpd,Fy,0.5
qfhghw,Ot,0.5
qltanp,St,1.0
ijmzff,Fr,0.5
fhawnp,Fy,0.5
inecnl,Fr,0.5
xlafze,Ot,0.5
gcpnys,Ot,0.5
lodwsj,Fr,0.5
akzwlv,Ot,0.5
blszdt,Fy,0.5
spepvq,Ot,0.5
bqxtyk,Sp,0.5
wysbij,Fr,0.5
ynizyc,Fy,0.5
dkgjcc,Fy,0.5
kotbjd,Fr,0.5
gohesk,Ot,0.5
nsgcpj,Fr,0.5
bhzeav,Ot,0.5
zqijgz,Ot,0.5
eljoes,Ht,1.0
nrkqoa,Ot,0.5
rmpeqv,Fy,0.5
nrxske,Sp,0.5
pfmefn,Sp,0.5
dnswrw,Ot,0.5
vaxele,Ot,0.5
ggdewj,Ot,0.5
hrbhgb,Ot,0.5
lrchtk,Fr,0.5
hcxhpk,Fy,0.5
wgvuqv,Fy,0.5
pmhtin,Fy,0.5
cjjwbh,Fy,0.5
ttjzts,Ot,0.5
adrrvq,Fy,0.5
zhuycr,Fy,0.5
owpczf,Ot,0.5
rwsqsg,Ot,0.5
ozrsqb,Ot,0.5
pieiui,St,1.0
ejkapk,Ot,0.5
grveus,St,1.0
xwlqla,Ot,0.5
kefbhp,Sp,0.5
fanzys,Fr,0.5
juoeff,Ot,0.5
nwcotb,Fr,0.5
alcynw,Fr,0.5
nqyaan,Ot,0.5
glsgfy,Ot,0.5
xvpbux,Fr,0.5
udqyws,Fy,0.5
rvsmth,Fr,0.5
wqhxof,Fr,0.5
jqknwk,Fr,0.5
akkavu,Ot,0.5
qixzlb,Ot,0.5
kvvylp,Sp,0.5
slbvoh,Ot,0.5
gztfby,Fr,0.5
ncwhpi,Ot,0.5
iamqig,St,1.0
llqwvu,Fr,0.5
oeqkwe,Fy,0.5
dcmatx,Ot,0.5
pxnhgy,Fr,0.5
wprjvq,Ot,0.5
cujcdy,Fy,0.5
nvoyvn,Ot,0.5
yxvrra,Ot,0.5
bzlovq,Ot,0.5
dzeuhh,Ot,0.5
sgpvxv,Fy,0.5
uehhps,Fr,0.5
yxksrx,Ot,0.5
dvdisx,Ot,0.5
rfczzj,Fy,0.5
dcasju,Fy,0.5
wmaavf,Ot,0.5
bnrwcv,Fy,0.5
mxgjzv,Fy,0.5
kxusvs,Fy,0.5
qbvptf,Ot,0.5
ocklxz,Ot,0.5
jfbnwl,Ot,0.5
rpjjdy,Fr,0.5
cacjle,Ot,0.5
tjifsl,Fr,0.5
tkormn,St,1.0
gdzktt,Fy,0.5
tmbcok,Ot,0.5
wjgeyq,Fy,0.5
rjwito,Ot,0.5
umvceb,Fr,0.5
mgrcld,Fr,0.5
eryuha,Fr,0.5
yygulg,Fr,0.5
dnrpik,Ot,0.5
cxlvbe,Ot,0.5
maewid,Ot,0.5
zttugr,Ot,0.5
zaytfq,Ot,0.5
oejehv,Ot,0.5
rlxypj,Fr,0.5
uykubc,Ot,0.5
jngbfo,Ot,0.5
iywxce,Ot,0.5
xazops,Fr,0.5
peojyt,Ot,0.5
yxgann,Fr,0.5
phsvvn,Fr,0.5
xokajw,St,1.0
pxboie,Ot,0.5
rajnmp,Ot,0.5
ujlmbr,Fr,0.5
acaedc,Ot,0.5
vjrvbu,Ot,0.5
mzveit,Sp,0.5
btcbnk,Ot,0.5
qwfmvf,Ot,0.5
cfswwq,Ot,0.5
rgvylh,Ot,0.5
cfzjhb,Ot,0.5
thzatb,Fy,0.5
qbkvmr,Ot,0.5
qckdxb,Fr,0.5
whhzdh,Ot,0.5
yjpypa,Ot,0.5
ufxpon,Ot,0.5
snfmcb,Ot,0.5
qhufch,Ht,1.0
vehfwg,Fr,0.5
rvvzkd,Ot,0.5
zhyvak,Ot,0.5
trsntv,Fr,0.5
qmptqq,Ot,0.5
qcpimf,Ot,0.5
aabnbd,Fy,0.5
opcphi,Fy,0.5
rstjuh,Fy,0.5
ecsxon,Ot,0.5
hkbdgj,Fy,0.5
zfrbjx,Ot,0.5
vgamme,Fr,0.5
ziekhf,Ot,0.5
szjkvh,Fr,0.5
hwomlh,Sp,0.5
jtblal,Fr,0.5
prsdcw,Ot,0.5
pganzx,Ot,0.5
newhma,Ot,0.5
jxgsjl,Ot,0.5
uasjly,Fr,0.5
byywph,Ot,0.5
blrgwv,Ot,0.5
bqcbqp,Ot,0.5
wrwzwq,Fy,0.5
qcshuy,Ot,0.5
yljequ,Sp,0.5
qjvkpd,Ot,0.5
anzhdw,Fy,0.5
gnawyw,Ot,0.5
xbqmvn,Fy,0.5
tlooyj,Fr,0.5
nkhbks,Ot,0.5
amtvnn,Ot,0.5
aibxxg,Fy,0.5
ejxunw,Fr,0.5
mxixrq,Ot,0.5
xqrmlp,Fy,0.5
dpwwfo,Fr,0.5
mbcpnt,Fy,0.5
jcgnui,Ot,0.5
gczqpf,Ot,0.5
megnpl,Fr,0.5
odgkad,Ot,0.5
qooloq,Ot,0.5
qnxggs,Ot,0.5
qqaveo,Ot,0.5
tggtzp,Ot,0.5
taugyr,Fy,0.5
pfbyjx,Fr,0.5
xhpcat,Ot,0.5
xdkwqz,Fr,0.5
ohzgse,Ot,0.5
ecinwm,St,1.0
avttkl,Fy,0.5
lwjwca,Ot,0.5
ojdstk,Ot,0.5
etgjum,Ot,0.5
txxwld,Fr,0.5
uifdgb,Ot,0.5
rpdtqh,Fr,0.5
zqqobi,Fr,0.5
cogpgi,Fr,0.5
ucvsci,Ot,0.5
qmrano,Ot,0.5
sanjel,Fy,0.5
mmmboy,Fy,0.5
selxry,Ot,0.5
fwdltq,Fy,0.5
ddwbld,Ot,0.5
qaorfg,Fr,0.5
pvnewy,Ot,0.5
nmfiay,Fy,0.5
rfllts,Ot,0.5
bbiqga,Ot,0.5
yyrors,Fr,0.5
ifsuhj,Fy,0.5
ynzpbg,Fr,0.5
rfoqyq,Ot,0.5
ijjsep,Ot,0.5
ofqcnn,Fr,0.5
ppyfxl,Fy,0.5
sxdviv,Ot,0.5
pimdgs,Ot,0.5
eygqby,Fr,0.5
dfwpuf,St,1.0
blqcpo,Fr,0.5
ropgzp,Fr,0.5
dothom,St,1.0
cahwfx,Fy,0.5
cxoisf,Fr,0.5
iguorn,Ot,0.5
wtyqbh,Ot,0.5
kghptv,Fy,0.5
atslxd,Fy,0.5
nqtihm,Fr,0.5
vjsvmz,Ot,0.5
hjuvag,Fy,0.5
nvaruy,Fr,0.5
vwzzjx,Sp,0.5
hprmtm,Ot,0.5
fcrure,Fr,0.5
udqqkw,Fr,0.5
sidmsg,Ot,0.5
vmzhwk,Ot,0.5
xmjgrc,Ot,0.5
ipyrvh,Fr,0.5
riacmi,Ot,0.5
pesyrk,Fr,0.5
vktmxu,Ot,0.5
xwlvns,Fr,0.5
obgwdz,Fy,0.5
zdyrjj,Ot,0.5
fcnyye,Ot,0.5
fwvuvu,Fy,0.5
dybmqr,Fy,0.5
mjetat,Ot,0.5
ojeqcz,Ot,0.5
fjlskv,Fy,0.5
zpuyen,Ot,0.5
furyil,Fy,0.5
tenwzn,Fy,0.5
ythvqq,Ot,0.5
eiyowt,Fr,0.5
omgpqg,Fr,0.5
rkspmm,Ot,0.5
nbkcdv,Fr,0.5
exjzqo,Ot,0.5
rxxnxh,Fy,0.5
fxcdkq,Sp,0.5
isvbrd,Fr,0.5
xcixlw,Fy,0.5
lqtwtj,Fr,0.5
idbcwy,Fy,0.5
xhhwav,Ot,0.5
ibvyib,Ot,0.5
jbnktr,St,1.0
vjqyge,Fr,0.5
rwyiql,Fy,0.5
sgulyv,Ot,0.5
ramisd,Ot,0.5
mevyqm,Fy,0.5
maitiy,Ot,0.5
licujx,Ot,0.5
vsjyis,Fr,0.5
vmkwvw,Fy,0.5
pkwhnc,Ot,0.5
gaieqb,Ot,0.5
ajhxml,Ot,0.5
ozkrre,Ot,0.5
apjwgm,Ot,0.5
umqrae,Ot,0.5
lfdzbk,Ot,0.5
raymmt,Ot,0.5
vvifnc,Fy,0.5
kqwkku,Ot,0.5
jnrcrc,Ht,1.0
jsafox,St,1.0
zztrdb,Fr,0.5
yivuxp,St,1.0
lovrmp,Ot,0.5
ohzhmv,Ot,0.5
mytmdq,Fy,0.5
jrfsuw,Fy,0.5
dpkqpr,Fr,0.5
wnidwf,Ot,0.5
znwwwf,Ot,0.5
qybqsz,Fy,0.5
gcsehm,Fy,0.5
tdwjfs,Ot,0.5
tpzdkp,Ht,1.0
vpkloo,Fr,0.5
pyhrck,Ot,0.5
quqmrg,Ot,0.5
gbkbvq,Ot,0.5
qpoxvc,Fr,0.5
pzuuka,Ot,0.5
ffykfl,Ot,0.5
hmyvih,Ot,0.5
huduge,Ot,0.5
rblnol,Fy,0.5
nndpto,Ot,0.5
cqbbsl,Fy,0.5
vgvoon,Ot,0.5
wggdgu,Fy,0.5
absbll,Ot,0.5
tsnqbl,Fy,0.5
ucljmp,Ot,0.5
datxtz,Ot,0.5
eseuyp,St,1.0
wmocce,Fr,0.5
mwhlli,Fr,0.5
ywdeku,Fr,0.5
byqrzc,Fy,0.5
hoeqmq,Ot,0.5
gahlfk,Fy,0.5
olwrfq,Ot,0.5
ygeita,Ot,0.5
jvmfso,Ot,0.5
hflcpf,Ot,0.5
qczxgy,Sp,0.5
dvwjuk,Fy,0.5
boprjf,St,1.0
ywrurb,Sp,0.5
ohgils,Ot,0.5
lmccyo,Fr,0.5
tgojiu,Fr,0.5
sgesil,Fr,0.5
ipjtsz,Fr,0.5
sewqys,Fr,0.5
vdnyfi,Ot,0.5
jhqpqr,Ot,0.5
upulyf,Fr,0.5
rrjsev,Ot,0.5
bubfzj,Fr,0.5
oowpts,Fy,0.5
gzfruu,Fr,0.5
awmqpa,Fy,0.5
hwkrkf,Fr,0.5
pcixua,Ot,0.5
raduzn,Ot,0.5
dvoecl,Fr,0.5
epsjmo,Fy,0.5
bllqeo,Fr,0.5
waojab,Fr,0.5
